MET: 00:00:00:059 | Thrust: 49.63 | Chamber Pres: 96.86 | Throttle: 0.00 | Total Impulse: 1.24
MET: 00:00:15:058 | Thrust: 42.98 | Chamber Pres: 96.86 | Throttle: 0.00 | Total Impulse: 781.69
MET: 00:00:15:120 | Thrust: 107.72 | Chamber Pres: 95.11 | Throttle: 0.00 | Total Impulse: 784.39
MET: 00:00:15:182 | Thrust: 236.88 | Chamber Pres: 92.98 | Throttle: 0.00 | Total Impulse: 790.31
MET: 00:00:15:238 | Thrust: 217.83 | Chamber Pres: 90.49 | Throttle: 0.00 | Total Impulse: 795.75
MET: 00:00:15:304 | Thrust: 16.22 | Chamber Pres: 87.64 | Throttle: 0.00 | Total Impulse: 796.16
MET: 00:00:15:366 | Thrust: 255.73 | Chamber Pres: 84.45 | Throttle: 0.00 | Total Impulse: 802.55
MET: 00:00:15:426 | Thrust: 399.28 | Chamber Pres: 80.92 | Throttle: 0.00 | Total Impulse: 812.53
MET: 00:00:15:491 | Thrust: 273.30 | Chamber Pres: 77.07 | Throttle: 0.00 | Total Impulse: 819.37
MET: 00:00:15:554 | Thrust: 67.88 | Chamber Pres: 80.92 | Throttle: 0.00 | Total Impulse: 821.06
MET: 00:00:15:611 | Thrust: 305.09 | Chamber Pres: 84.45 | Throttle: 0.00 | Total Impulse: 828.69
MET: 00:00:15:678 | Thrust: 307.44 | Chamber Pres: 87.64 | Throttle: 0.00 | Total Impulse: 836.38
MET: 00:00:15:746 | Thrust: 121.53 | Chamber Pres: 90.49 | Throttle: 0.00 | Total Impulse: 839.42
MET: 00:00:15:814 | Thrust: 91.63 | Chamber Pres: 92.98 | Throttle: 0.00 | Total Impulse: 841.71
MET: 00:00:15:878 | Thrust: 188.66 | Chamber Pres: 95.11 | Throttle: 0.00 | Total Impulse: 846.42
MET: 00:00:15:941 | Thrust: 140.23 | Chamber Pres: 96.86 | Throttle: 0.00 | Total Impulse: 849.93
MET: 00:00:16:004 | Thrust: 27.09 | Chamber Pres: 98.23 | Throttle: 0.00 | Total Impulse: 850.61
MET: 00:00:16:069 | Thrust: 46.02 | Chamber Pres: 99.21 | Throttle: 0.00 | Total Impulse: 851.76
MET: 00:00:16:139 | Thrust: 39.73 | Chamber Pres: 99.80 | Throttle: 0.00 | Total Impulse: 852.75
MET: 00:00:16:211 | Thrust: -0.00 | Chamber Pres: 100.00 | Throttle: 0.00 | Total Impulse: 852.75
MET: 00:00:16:276 | Thrust:  0.26 | Chamber Pres: 99.80 | Throttle: 0.00 | Total Impulse: 852.76
MET: 00:00:16:334 | Thrust: 59.26 | Chamber Pres: 99.21 | Throttle: 0.00 | Total Impulse: 854.24
MET: 00:00:16:393 | Thrust: 119.35 | Chamber Pres: 98.23 | Throttle: 0.00 | Total Impulse: 857.22
MET: 00:00:16:465 | Thrust: 93.74 | Chamber Pres: 96.86 | Throttle: 0.00 | Total Impulse: 859.56
MET: 00:00:16:542 | Thrust: 42.61 | Chamber Pres: 95.11 | Throttle: 0.00 | Total Impulse: 860.63
MET: 00:00:16:601 | Thrust: 208.83 | Chamber Pres: 92.98 | Throttle: 0.00 | Total Impulse: 865.85
MET: 00:00:16:668 | Thrust: 265.31 | Chamber Pres: 90.49 | Throttle: 0.00 | Total Impulse: 872.48
MET: 00:00:16:745 | Thrust: 126.02 | Chamber Pres: 87.64 | Throttle: 0.00 | Total Impulse: 875.63
MET: 00:00:16:805 | Thrust: 152.01 | Chamber Pres: 84.45 | Throttle: 0.00 | Total Impulse: 879.43
MET: 00:00:16:868 | Thrust: 382.82 | Chamber Pres: 80.92 | Throttle: 0.00 | Total Impulse: 889.01
MET: 00:00:16:936 | Thrust: 375.90 | Chamber Pres: 77.07 | Throttle: 0.00 | Total Impulse: 898.40
MET: 00:00:17:016 | Thrust: 73.00 | Chamber Pres: 80.92 | Throttle: 0.00 | Total Impulse: 900.23
MET: 00:00:17:092 | Thrust: 219.91 | Chamber Pres: 84.45 | Throttle: 0.00 | Total Impulse: 905.73
MET: 00:00:17:167 | Thrust: 319.15 | Chamber Pres: 87.64 | Throttle: 0.00 | Total Impulse: 913.70
MET: 00:00:17:230 | Thrust: 201.45 | Chamber Pres: 90.49 | Throttle: 0.00 | Total Impulse: 918.74
MET: 00:00:17:292 | Thrust:  9.04 | Chamber Pres: 92.98 | Throttle: 0.00 | Total Impulse: 918.97
MET: 00:00:17:362 | Thrust: 153.94 | Chamber Pres: 95.11 | Throttle: 0.00 | Total Impulse: 922.82
MET: 00:00:17:439 | Thrust: 158.24 | Chamber Pres: 96.86 | Throttle: 0.00 | Total Impulse: 926.77
MET: 00:00:17:502 | Thrust: 65.94 | Chamber Pres: 98.23 | Throttle: 0.00 | Total Impulse: 928.42
MET: 00:00:17:581 | Thrust: 20.48 | Chamber Pres: 99.21 | Throttle: 0.00 | Total Impulse: 928.93
MET: 00:00:17:651 | Thrust: 35.64 | Chamber Pres: 99.80 | Throttle: 0.00 | Total Impulse: 929.82
MET: 00:00:17:726 | Thrust: -0.00 | Chamber Pres: 100.00 | Throttle: 0.00 | Total Impulse: 929.82
MET: 00:00:17:795 | Thrust: 14.11 | Chamber Pres: 99.80 | Throttle: 0.00 | Total Impulse: 930.18
MET: 00:00:17:863 | Thrust: 36.95 | Chamber Pres: 99.21 | Throttle: 0.00 | Total Impulse: 931.10
MET: 00:00:17:941 | Thrust: 116.27 | Chamber Pres: 98.23 | Throttle: 0.00 | Total Impulse: 934.01
MET: 00:00:18:015 | Thrust: 132.88 | Chamber Pres: 96.86 | Throttle: 0.00 | Total Impulse: 937.33
MET: 00:00:18:073 | Thrust: 27.78 | Chamber Pres: 95.11 | Throttle: 0.00 | Total Impulse: 938.02
MET: 00:00:18:135 | Thrust: 154.86 | Chamber Pres: 92.98 | Throttle: 0.00 | Total Impulse: 941.89
MET: 00:00:18:204 | Thrust: 279.88 | Chamber Pres: 90.49 | Throttle: 0.00 | Total Impulse: 948.89
MET: 00:00:18:278 | Thrust: 220.18 | Chamber Pres: 87.64 | Throttle: 0.00 | Total Impulse: 954.40
MET: 00:00:18:350 | Thrust: 29.44 | Chamber Pres: 84.45 | Throttle: 0.00 | Total Impulse: 955.13
MET: 00:00:18:420 | Thrust: 318.87 | Chamber Pres: 80.92 | Throttle: 0.00 | Total Impulse: 963.10
MET: 00:00:18:481 | Thrust: 431.87 | Chamber Pres: 77.07 | Throttle: 0.00 | Total Impulse: 973.90
MET: 00:00:18:548 | Thrust: 204.83 | Chamber Pres: 80.92 | Throttle: 0.00 | Total Impulse: 979.02
MET: 00:00:18:625 | Thrust: 107.46 | Chamber Pres: 84.45 | Throttle: 0.00 | Total Impulse: 981.71
MET: 00:00:18:695 | Thrust: 291.27 | Chamber Pres: 87.64 | Throttle: 0.00 | Total Impulse: 988.99
MET: 00:00:18:760 | Thrust: 256.38 | Chamber Pres: 90.49 | Throttle: 0.00 | Total Impulse: 995.40
MET: 00:00:18:829 | Thrust: 74.67 | Chamber Pres: 92.98 | Throttle: 0.00 | Total Impulse: 997.27
MET: 00:00:18:902 | Thrust: 100.13 | Chamber Pres: 95.11 | Throttle: 0.00 | Total Impulse: 999.77
MET: 00:00:18:961 | Thrust: 156.63 | Chamber Pres: 96.86 | Throttle: 0.00 | Total Impulse: 1003.68
MET: 00:00:19:029 | Thrust: 96.61 | Chamber Pres: 98.23 | Throttle: 0.00 | Total Impulse: 1006.10
MET: 00:00:19:091 | Thrust:  7.60 | Chamber Pres: 99.21 | Throttle: 0.00 | Total Impulse: 1006.29
MET: 00:00:19:159 | Thrust: 27.14 | Chamber Pres: 99.80 | Throttle: 0.00 | Total Impulse: 1006.97
MET: 00:00:19:235 | Thrust: -0.00 | Chamber Pres: 100.00 | Throttle: 0.00 | Total Impulse: 1006.97
MET: 00:00:19:306 | Thrust: 26.21 | Chamber Pres: 99.80 | Throttle: 0.00 | Total Impulse: 1007.62
MET: 00:00:19:366 | Thrust: 10.06 | Chamber Pres: 99.21 | Throttle: 0.00 | Total Impulse: 1007.88
MET: 00:00:19:431 | Thrust: 98.77 | Chamber Pres: 98.23 | Throttle: 0.00 | Total Impulse: 1010.34
MET: 00:00:19:493 | Thrust: 155.54 | Chamber Pres: 96.86 | Throttle: 0.00 | Total Impulse: 1014.23
MET: 00:00:19:560 | Thrust: 94.72 | Chamber Pres: 95.11 | Throttle: 0.00 | Total Impulse: 1016.60
MET: 00:00:19:629 | Thrust: 81.69 | Chamber Pres: 92.98 | Throttle: 0.00 | Total Impulse: 1018.64
MET: 00:00:19:699 | Thrust: 259.74 | Chamber Pres: 90.49 | Throttle: 0.00 | Total Impulse: 1025.14
MET: 00:00:19:758 | Thrust: 287.03 | Chamber Pres: 87.64 | Throttle: 0.00 | Total Impulse: 1032.31
MET: 00:00:19:824 | Thrust: 96.78 | Chamber Pres: 84.45 | Throttle: 0.00 | Total Impulse: 1034.73
MET: 00:00:19:894 | Thrust: 215.36 | Chamber Pres: 80.92 | Throttle: 0.00 | Total Impulse: 1040.12
MET: 00:00:19:963 | Thrust: 434.27 | Chamber Pres: 77.07 | Throttle: 0.00 | Total Impulse: 1050.97
MET: 00:00:20:029 | Thrust: 311.24 | Chamber Pres: 80.92 | Throttle: 0.00 | Total Impulse: 1058.75
MET: 00:00:20:087 | Thrust: 18.33 | Chamber Pres: 84.45 | Throttle: 0.00 | Total Impulse: 1059.21
MET: 00:00:20:158 | Thrust: 227.26 | Chamber Pres: 87.64 | Throttle: 0.00 | Total Impulse: 1064.89
MET: 00:00:20:228 | Thrust: 279.50 | Chamber Pres: 90.49 | Throttle: 0.00 | Total Impulse: 1071.88
MET: 00:00:20:292 | Thrust: 149.12 | Chamber Pres: 92.98 | Throttle: 0.00 | Total Impulse: 1075.61
MET: 00:00:20:352 | Thrust: 33.89 | Chamber Pres: 95.11 | Throttle: 0.00 | Total Impulse: 1076.46
MET: 00:00:20:419 | Thrust: 135.58 | Chamber Pres: 96.86 | Throttle: 0.00 | Total Impulse: 1079.85
MET: 00:00:20:480 | Thrust: 115.30 | Chamber Pres: 98.23 | Throttle: 0.00 | Total Impulse: 1082.73
MET: 00:00:20:541 | Thrust: 34.74 | Chamber Pres: 99.21 | Throttle: 0.00 | Total Impulse: 1083.60
MET: 00:00:20:610 | Thrust: 15.26 | Chamber Pres: 99.80 | Throttle: 0.00 | Total Impulse: 1083.98
MET: 00:00:20:682 | Thrust: -0.00 | Chamber Pres: 100.00 | Throttle: 0.00 | Total Impulse: 1083.98
MET: 00:00:20:742 | Thrust: 35.06 | Chamber Pres: 99.80 | Throttle: 0.00 | Total Impulse: 1084.85
MET: 00:00:20:805 | Thrust: 18.08 | Chamber Pres: 99.21 | Throttle: 0.00 | Total Impulse: 1085.31
MET: 00:00:20:869 | Thrust: 69.01 | Chamber Pres: 98.23 | Throttle: 0.00 | Total Impulse: 1087.03
MET: 00:00:20:936 | Thrust: 158.90 | Chamber Pres: 96.86 | Throttle: 0.00 | Total Impulse: 1091.00
MET: 00:00:21:007 | Thrust: 149.92 | Chamber Pres: 95.11 | Throttle: 0.00 | Total Impulse: 1094.75
MET: 00:00:21:078 | Thrust:  1.62 | Chamber Pres: 92.98 | Throttle: 0.00 | Total Impulse: 1094.79
MET: 00:00:21:142 | Thrust: 207.37 | Chamber Pres: 90.49 | Throttle: 0.00 | Total Impulse: 1099.98
MET: 00:00:21:203 | Thrust: 318.28 | Chamber Pres: 87.64 | Throttle: 0.00 | Total Impulse: 1107.93
MET: 00:00:21:269 | Thrust: 210.99 | Chamber Pres: 84.45 | Throttle: 0.00 | Total Impulse: 1113.21
MET: 00:00:21:326 | Thrust: 85.13 | Chamber Pres: 80.92 | Throttle: 0.00 | Total Impulse: 1115.34
MET: 00:00:21:391 | Thrust: 382.79 | Chamber Pres: 77.07 | Throttle: 0.00 | Total Impulse: 1124.91
MET: 00:00:21:454 | Thrust: 379.05 | Chamber Pres: 80.92 | Throttle: 0.00 | Total Impulse: 1134.38
MET: 00:00:21:515 | Thrust: 141.85 | Chamber Pres: 84.45 | Throttle: 0.00 | Total Impulse: 1137.93
MET: 00:00:21:583 | Thrust: 135.05 | Chamber Pres: 87.64 | Throttle: 0.00 | Total Impulse: 1141.31
MET: 00:00:21:668 | Thrust: 267.95 | Chamber Pres: 90.49 | Throttle: 0.00 | Total Impulse: 1148.00
MET: 00:00:21:743 | Thrust: 205.07 | Chamber Pres: 92.98 | Throttle: 0.00 | Total Impulse: 1153.13
MET: 00:00:21:813 | Thrust: 36.55 | Chamber Pres: 95.11 | Throttle: 0.00 | Total Impulse: 1154.05
MET: 00:00:21:875 | Thrust: 97.71 | Chamber Pres: 96.86 | Throttle: 0.00 | Total Impulse: 1156.49
MET: 00:00:21:942 | Thrust: 119.68 | Chamber Pres: 98.23 | Throttle: 0.00 | Total Impulse: 1159.48
MET: 00:00:22:000 | Thrust: 57.57 | Chamber Pres: 99.21 | Throttle: 0.00 | Total Impulse: 1160.92
MET: 00:00:22:064 | Thrust:  1.50 | Chamber Pres: 99.80 | Throttle: 0.00 | Total Impulse: 1160.96
MET: 00:00:22:128 | Thrust: -0.00 | Chamber Pres: 100.00 | Throttle: 0.00 | Total Impulse: 1160.96
MET: 00:00:22:190 | Thrust: 39.56 | Chamber Pres: 99.80 | Throttle: 0.00 | Total Impulse: 1161.95
MET: 00:00:22:252 | Thrust: 43.98 | Chamber Pres: 99.21 | Throttle: 0.00 | Total Impulse: 1163.04
MET: 00:00:22:315 | Thrust: 30.70 | Chamber Pres: 98.23 | Throttle: 0.00 | Total Impulse: 1163.81
MET: 00:00:22:382 | Thrust: 142.55 | Chamber Pres: 96.86 | Throttle: 0.00 | Total Impulse: 1167.38
MET: 00:00:22:443 | Thrust: 186.52 | Chamber Pres: 95.11 | Throttle: 0.00 | Total Impulse: 1172.04
MET: 00:00:22:513 | Thrust: 84.73 | Chamber Pres: 92.98 | Throttle: 0.00 | Total Impulse: 1174.16
MET: 00:00:22:586 | Thrust: 129.27 | Chamber Pres: 90.49 | Throttle: 0.00 | Total Impulse: 1177.39
MET: 00:00:22:644 | Thrust: 310.04 | Chamber Pres: 87.64 | Throttle: 0.00 | Total Impulse: 1185.14
MET: 00:00:22:710 | Thrust: 299.04 | Chamber Pres: 84.45 | Throttle: 0.00 | Total Impulse: 1192.62
MET: 00:00:22:770 | Thrust: 55.65 | Chamber Pres: 80.92 | Throttle: 0.00 | Total Impulse: 1194.01
MET: 00:00:22:839 | Thrust: 283.83 | Chamber Pres: 77.07 | Throttle: 0.00 | Total Impulse: 1201.10
MET: 00:00:22:910 | Thrust: 399.83 | Chamber Pres: 80.92 | Throttle: 0.00 | Total Impulse: 1211.10
MET: 00:00:22:976 | Thrust: 247.77 | Chamber Pres: 84.45 | Throttle: 0.00 | Total Impulse: 1217.29
MET: 00:00:23:041 | Thrust: 26.10 | Chamber Pres: 87.64 | Throttle: 0.00 | Total Impulse: 1217.95
MET: 00:00:23:115 | Thrust: 223.17 | Chamber Pres: 90.49 | Throttle: 0.00 | Total Impulse: 1223.52
MET: 00:00:23:175 | Thrust: 235.58 | Chamber Pres: 92.98 | Throttle: 0.00 | Total Impulse: 1229.41
MET: 00:00:23:241 | Thrust: 102.46 | Chamber Pres: 95.11 | Throttle: 0.00 | Total Impulse: 1231.98
MET: 00:00:23:310 | Thrust: 47.72 | Chamber Pres: 96.86 | Throttle: 0.00 | Total Impulse: 1233.17
MET: 00:00:23:381 | Thrust: 109.21 | Chamber Pres: 98.23 | Throttle: 0.00 | Total Impulse: 1235.90
MET: 00:00:23:444 | Thrust: 73.26 | Chamber Pres: 99.21 | Throttle: 0.00 | Total Impulse: 1237.73
MET: 00:00:23:504 | Thrust: 12.45 | Chamber Pres: 99.80 | Throttle: 0.00 | Total Impulse: 1238.04
MET: 00:00:23:572 | Thrust: -0.00 | Chamber Pres: 100.00 | Throttle: 0.00 | Total Impulse: 1238.04
MET: 00:00:23:631 | Thrust: 39.15 | Chamber Pres: 99.80 | Throttle: 0.00 | Total Impulse: 1239.02
MET: 00:00:23:703 | Thrust: 64.42 | Chamber Pres: 99.21 | Throttle: 0.00 | Total Impulse: 1240.63
MET: 00:00:23:779 | Thrust: 11.43 | Chamber Pres: 98.23 | Throttle: 0.00 | Total Impulse: 1240.92
MET: 00:00:23:852 | Thrust: 108.51 | Chamber Pres: 96.86 | Throttle: 0.00 | Total Impulse: 1243.63
MET: 00:00:23:912 | Thrust: 199.98 | Chamber Pres: 95.11 | Throttle: 0.00 | Total Impulse: 1248.63
MET: 00:00:23:976 | Thrust: 157.32 | Chamber Pres: 92.98 | Throttle: 0.00 | Total Impulse: 1252.56
MET: 00:00:24:047 | Thrust: 35.14 | Chamber Pres: 90.49 | Throttle: 0.00 | Total Impulse: 1253.44
MET: 00:00:24:116 | Thrust: 263.34 | Chamber Pres: 87.64 | Throttle: 0.00 | Total Impulse: 1260.02
MET: 00:00:24:184 | Thrust: 349.98 | Chamber Pres: 84.45 | Throttle: 0.00 | Total Impulse: 1268.77
MET: 00:00:24:253 | Thrust: 189.53 | Chamber Pres: 80.92 | Throttle: 0.00 | Total Impulse: 1273.51
MET: 00:00:24:317 | Thrust: 149.66 | Chamber Pres: 77.07 | Throttle: 0.00 | Total Impulse: 1277.25
MET: 00:00:24:382 | Thrust: 371.01 | Chamber Pres: 80.92 | Throttle: 0.00 | Total Impulse: 1286.53
MET: 00:00:24:444 | Thrust: 322.95 | Chamber Pres: 84.45 | Throttle: 0.00 | Total Impulse: 1294.60
MET: 00:00:24:511 | Thrust: 86.10 | Chamber Pres: 87.64 | Throttle: 0.00 | Total Impulse: 1296.76
MET: 00:00:24:573 | Thrust: 150.69 | Chamber Pres: 90.49 | Throttle: 0.00 | Total Impulse: 1300.52
MET: 00:00:24:632 | Thrust: 236.87 | Chamber Pres: 92.98 | Throttle: 0.00 | Total Impulse: 1306.44
MET: 00:00:24:695 | Thrust: 155.65 | Chamber Pres: 95.11 | Throttle: 0.00 | Total Impulse: 1310.34
MET: 00:00:24:758 | Thrust:  8.19 | Chamber Pres: 96.86 | Throttle: 0.00 | Total Impulse: 1310.54
MET: 00:00:24:822 | Thrust: 85.20 | Chamber Pres: 98.23 | Throttle: 0.00 | Total Impulse: 1312.67
MET: 00:00:24:881 | Thrust: 79.86 | Chamber Pres: 99.21 | Throttle: 0.00 | Total Impulse: 1314.67
MET: 00:00:24:945 | Thrust: 24.86 | Chamber Pres: 99.80 | Throttle: 0.00 | Total Impulse: 1315.29
MET: 00:00:25:016 | Thrust: -0.00 | Chamber Pres: 100.00 | Throttle: 0.00 | Total Impulse: 1315.29
MET: 00:00:25:084 | Thrust: 33.89 | Chamber Pres: 99.80 | Throttle: 0.00 | Total Impulse: 1316.14
MET: 00:00:25:148 | Thrust: 76.87 | Chamber Pres: 99.21 | Throttle: 0.00 | Total Impulse: 1318.06
MET: 00:00:25:212 | Thrust: 52.14 | Chamber Pres: 98.23 | Throttle: 0.00 | Total Impulse: 1319.36
MET: 00:00:25:270 | Thrust: 61.02 | Chamber Pres: 96.86 | Throttle: 0.00 | Total Impulse: 1320.89
MET: 00:00:25:330 | Thrust: 188.63 | Chamber Pres: 95.11 | Throttle: 0.00 | Total Impulse: 1325.60
MET: 00:00:25:394 | Thrust: 210.40 | Chamber Pres: 92.98 | Throttle: 0.00 | Total Impulse: 1330.86
MET: 00:00:25:459 | Thrust: 63.35 | Chamber Pres: 90.49 | Throttle: 0.00 | Total Impulse: 1332.45
MET: 00:00:25:519 | Thrust: 183.97 | Chamber Pres: 87.64 | Throttle: 0.00 | Total Impulse: 1337.04
MET: 00:00:25:596 | Thrust: 357.51 | Chamber Pres: 84.45 | Throttle: 0.00 | Total Impulse: 1345.98
MET: 00:00:25:659 | Thrust: 299.90 | Chamber Pres: 80.92 | Throttle: 0.00 | Total Impulse: 1353.48
MET: 00:00:25:723 | Thrust:  3.08 | Chamber Pres: 77.07 | Throttle: 0.00 | Total Impulse: 1353.56
MET: 00:00:25:793 | Thrust: 296.17 | Chamber Pres: 80.92 | Throttle: 0.00 | Total Impulse: 1360.96
MET: 00:00:25:865 | Thrust: 358.07 | Chamber Pres: 84.45 | Throttle: 0.00 | Total Impulse: 1369.91
MET: 00:00:25:926 | Thrust: 187.61 | Chamber Pres: 87.64 | Throttle: 0.00 | Total Impulse: 1374.60
MET: 00:00:25:990 | Thrust: 59.53 | Chamber Pres: 90.49 | Throttle: 0.00 | Total Impulse: 1376.09
MET: 00:00:26:053 | Thrust: 208.77 | Chamber Pres: 92.98 | Throttle: 0.00 | Total Impulse: 1381.31
MET: 00:00:26:117 | Thrust: 189.54 | Chamber Pres: 95.11 | Throttle: 0.00 | Total Impulse: 1386.05
MET: 00:00:26:189 | Thrust: 63.08 | Chamber Pres: 96.86 | Throttle: 0.00 | Total Impulse: 1387.63
MET: 00:00:26:258 | Thrust: 50.62 | Chamber Pres: 98.23 | Throttle: 0.00 | Total Impulse: 1388.89
MET: 00:00:26:322 | Thrust: 76.55 | Chamber Pres: 99.21 | Throttle: 0.00 | Total Impulse: 1390.81
MET: 00:00:26:382 | Thrust: 34.18 | Chamber Pres: 99.80 | Throttle: 0.00 | Total Impulse: 1391.66
MET: 00:00:26:443 | Thrust:  0.00 | Chamber Pres: 100.00 | Throttle: 0.00 | Total Impulse: 1391.66
MET: 00:00:26:516 | Thrust: 24.42 | Chamber Pres: 99.80 | Throttle: 0.00 | Total Impulse: 1392.27
MET: 00:00:26:588 | Thrust: 79.78 | Chamber Pres: 99.21 | Throttle: 0.00 | Total Impulse: 1394.27
MET: 00:00:26:654 | Thrust: 86.37 | Chamber Pres: 98.23 | Throttle: 0.00 | Total Impulse: 1396.42
MET: 00:00:26:724 | Thrust:  5.95 | Chamber Pres: 96.86 | Throttle: 0.00 | Total Impulse: 1396.57
MET: 00:00:26:788 | Thrust: 153.88 | Chamber Pres: 95.11 | Throttle: 0.00 | Total Impulse: 1400.42
MET: 00:00:26:852 | Thrust: 237.38 | Chamber Pres: 92.98 | Throttle: 0.00 | Total Impulse: 1406.35
MET: 00:00:26:912 | Thrust: 153.98 | Chamber Pres: 90.49 | Throttle: 0.00 | Total Impulse: 1410.20
MET: 00:00:26:974 | Thrust: 81.78 | Chamber Pres: 87.64 | Throttle: 0.00 | Total Impulse: 1412.25
MET: 00:00:27:039 | Thrust: 320.69 | Chamber Pres: 84.45 | Throttle: 0.00 | Total Impulse: 1420.27
MET: 00:00:27:104 | Thrust: 373.07 | Chamber Pres: 80.92 | Throttle: 0.00 | Total Impulse: 1429.59
MET: 00:00:27:162 | Thrust: 155.43 | Chamber Pres: 77.07 | Throttle: 0.00 | Total Impulse: 1433.48
MET: 00:00:27:225 | Thrust: 184.59 | Chamber Pres: 80.92 | Throttle: 0.00 | Total Impulse: 1438.09
MET: 00:00:27:290 | Thrust: 348.77 | Chamber Pres: 84.45 | Throttle: 0.00 | Total Impulse: 1446.81
MET: 00:00:27:359 | Thrust: 265.85 | Chamber Pres: 87.64 | Throttle: 0.00 | Total Impulse: 1453.46
MET: 00:00:27:431 | Thrust: 39.02 | Chamber Pres: 90.49 | Throttle: 0.00 | Total Impulse: 1454.43
MET: 00:00:27:490 | Thrust: 154.77 | Chamber Pres: 92.98 | Throttle: 0.00 | Total Impulse: 1458.30
MET: 00:00:27:559 | Thrust: 199.91 | Chamber Pres: 95.11 | Throttle: 0.00 | Total Impulse: 1463.30
MET: 00:00:27:642 | Thrust: 110.15 | Chamber Pres: 96.86 | Throttle: 0.00 | Total Impulse: 1466.06
MET: 00:00:27:708 | Thrust:  9.76 | Chamber Pres: 98.23 | Throttle: 0.00 | Total Impulse: 1466.30
MET: 00:00:27:771 | Thrust: 63.75 | Chamber Pres: 99.21 | Throttle: 0.00 | Total Impulse: 1467.89
MET: 00:00:27:833 | Thrust: 39.26 | Chamber Pres: 99.80 | Throttle: 0.00 | Total Impulse: 1468.88
MET: 00:00:27:896 | Thrust:  0.00 | Chamber Pres: 100.00 | Throttle: 0.00 | Total Impulse: 1468.88
MET: 00:00:27:959 | Thrust: 11.92 | Chamber Pres: 99.80 | Throttle: 0.00 | Total Impulse: 1469.17
MET: 00:00:28:021 | Thrust: 72.80 | Chamber Pres: 99.21 | Throttle: 0.00 | Total Impulse: 1470.99
MET: 00:00:28:090 | Thrust: 109.90 | Chamber Pres: 98.23 | Throttle: 0.00 | Total Impulse: 1473.74
MET: 00:00:28:159 | Thrust: 49.85 | Chamber Pres: 96.86 | Throttle: 0.00 | Total Impulse: 1474.99
MET: 00:00:28:227 | Thrust: 100.04 | Chamber Pres: 95.11 | Throttle: 0.00 | Total Impulse: 1477.49
MET: 00:00:28:288 | Thrust: 234.91 | Chamber Pres: 92.98 | Throttle: 0.00 | Total Impulse: 1483.36
MET: 00:00:28:352 | Thrust: 225.51 | Chamber Pres: 90.49 | Throttle: 0.00 | Total Impulse: 1489.00
MET: 00:00:28:416 | Thrust: 30.55 | Chamber Pres: 87.64 | Throttle: 0.00 | Total Impulse: 1489.76
MET: 00:00:28:475 | Thrust: 244.09 | Chamber Pres: 84.45 | Throttle: 0.00 | Total Impulse: 1495.86
MET: 00:00:28:542 | Thrust: 399.96 | Chamber Pres: 80.92 | Throttle: 0.00 | Total Impulse: 1505.86
MET: 00:00:28:620 | Thrust: 288.51 | Chamber Pres: 77.07 | Throttle: 0.00 | Total Impulse: 1513.08
MET: 00:00:28:701 | Thrust: 50.11 | Chamber Pres: 80.92 | Throttle: 0.00 | Total Impulse: 1514.33
MET: 00:00:28:780 | Thrust: 296.20 | Chamber Pres: 84.45 | Throttle: 0.00 | Total Impulse: 1521.73
MET: 00:00:28:846 | Thrust: 311.11 | Chamber Pres: 87.64 | Throttle: 0.00 | Total Impulse: 1529.51
MET: 00:00:28:909 | Thrust: 132.73 | Chamber Pres: 90.49 | Throttle: 0.00 | Total Impulse: 1532.83
MET: 00:00:28:970 | Thrust: 81.58 | Chamber Pres: 92.98 | Throttle: 0.00 | Total Impulse: 1534.87
MET: 00:00:29:032 | Thrust: 185.49 | Chamber Pres: 95.11 | Throttle: 0.00 | Total Impulse: 1539.51
MET: 00:00:29:100 | Thrust: 143.55 | Chamber Pres: 96.86 | Throttle: 0.00 | Total Impulse: 1543.10
MET: 00:00:29:166 | Thrust: 32.31 | Chamber Pres: 98.23 | Throttle: 0.00 | Total Impulse: 1543.90
MET: 00:00:29:231 | Thrust: 43.04 | Chamber Pres: 99.21 | Throttle: 0.00 | Total Impulse: 1544.98
MET: 00:00:29:306 | Thrust: 39.48 | Chamber Pres: 99.80 | Throttle: 0.00 | Total Impulse: 1545.97
MET: 00:00:29:379 | Thrust:  0.00 | Chamber Pres: 100.00 | Throttle: 0.00 | Total Impulse: 1545.97
MET: 00:00:29:441 | Thrust:  2.06 | Chamber Pres: 99.80 | Throttle: 0.00 | Total Impulse: 1546.02
MET: 00:00:29:505 | Thrust: 56.79 | Chamber Pres: 99.21 | Throttle: 0.00 | Total Impulse: 1547.44
MET: 00:00:29:583 | Thrust: 119.79 | Chamber Pres: 98.23 | Throttle: 0.00 | Total Impulse: 1550.43
MET: 00:00:29:646 | Thrust: 99.47 | Chamber Pres: 96.86 | Throttle: 0.00 | Total Impulse: 1552.92
MET: 00:00:29:712 | Thrust: 33.80 | Chamber Pres: 95.11 | Throttle: 0.00 | Total Impulse: 1553.76
MET: 00:00:29:772 | Thrust: 203.30 | Chamber Pres: 92.98 | Throttle: 0.00 | Total Impulse: 1558.85
MET: 00:00:29:840 | Thrust: 269.06 | Chamber Pres: 90.49 | Throttle: 0.00 | Total Impulse: 1565.57
MET: 00:00:29:901 | Thrust: 139.10 | Chamber Pres: 87.64 | Throttle: 0.00 | Total Impulse: 1569.05
