MET: 00:00:00:074 | Thrust: 199.96 | Chamber Pres: 95.11 | Throttle: 0.00 | Total Impulse: 5.00
MET: 00:00:13:709 | Thrust: 119.75 | Chamber Pres: 98.23 | Throttle: 0.00 | Total Impulse: 785.22
MET: 00:00:13:768 | Thrust: 98.81 | Chamber Pres: 96.86 | Throttle: 0.00 | Total Impulse: 787.69
MET: 00:00:13:824 | Thrust: 34.84 | Chamber Pres: 95.11 | Throttle: 0.00 | Total Impulse: 788.56
MET: 00:00:13:886 | Thrust: 203.98 | Chamber Pres: 92.98 | Throttle: 0.00 | Total Impulse: 793.66
MET: 00:00:13:946 | Thrust: 268.65 | Chamber Pres: 90.49 | Throttle: 0.00 | Total Impulse: 800.38
MET: 00:00:14:004 | Thrust: 137.57 | Chamber Pres: 87.64 | Throttle: 0.00 | Total Impulse: 803.82
MET: 00:00:14:063 | Thrust: 138.97 | Chamber Pres: 84.45 | Throttle: 0.00 | Total Impulse: 807.29
MET: 00:00:14:122 | Thrust: 377.93 | Chamber Pres: 80.92 | Throttle: 0.00 | Total Impulse: 816.74
MET: 00:00:14:179 | Thrust: 384.66 | Chamber Pres: 77.07 | Throttle: 0.00 | Total Impulse: 826.36
MET: 00:00:14:238 | Thrust: 88.52 | Chamber Pres: 80.92 | Throttle: 0.00 | Total Impulse: 828.57
MET: 00:00:14:297 | Thrust: 208.45 | Chamber Pres: 84.45 | Throttle: 0.00 | Total Impulse: 833.78
MET: 00:00:14:356 | Thrust: 317.98 | Chamber Pres: 87.64 | Throttle: 0.00 | Total Impulse: 841.73
MET: 00:00:14:414 | Thrust: 208.99 | Chamber Pres: 90.49 | Throttle: 0.00 | Total Impulse: 846.96
MET: 00:00:14:479 | Thrust:  0.46 | Chamber Pres: 92.98 | Throttle: 0.00 | Total Impulse: 846.97
MET: 00:00:14:541 | Thrust: 148.77 | Chamber Pres: 95.11 | Throttle: 0.00 | Total Impulse: 850.69
MET: 00:00:14:596 | Thrust: 159.06 | Chamber Pres: 96.86 | Throttle: 0.00 | Total Impulse: 854.66
MET: 00:00:14:653 | Thrust: 69.86 | Chamber Pres: 98.23 | Throttle: 0.00 | Total Impulse: 856.41
MET: 00:00:14:712 | Thrust: 17.40 | Chamber Pres: 99.21 | Throttle: 0.00 | Total Impulse: 856.85
MET: 00:00:14:769 | Thrust: 34.89 | Chamber Pres: 99.80 | Throttle: 0.00 | Total Impulse: 857.72
MET: 00:00:14:826 | Thrust:  0.00 | Chamber Pres: 100.00 | Throttle: 0.00 | Total Impulse: 857.72
MET: 00:00:14:883 | Thrust: 15.58 | Chamber Pres: 99.80 | Throttle: 0.00 | Total Impulse: 858.11
MET: 00:00:14:940 | Thrust: 34.11 | Chamber Pres: 99.21 | Throttle: 0.00 | Total Impulse: 858.96
MET: 00:00:15:002 | Thrust: 115.00 | Chamber Pres: 98.23 | Throttle: 0.00 | Total Impulse: 861.84
MET: 00:00:15:058 | Thrust: 136.31 | Chamber Pres: 96.86 | Throttle: 0.00 | Total Impulse: 865.24
MET: 00:00:15:115 | Thrust: 35.60 | Chamber Pres: 95.11 | Throttle: 0.00 | Total Impulse: 866.13
MET: 00:00:15:172 | Thrust: 147.48 | Chamber Pres: 92.98 | Throttle: 0.00 | Total Impulse: 869.82
MET: 00:00:15:233 | Thrust: 279.35 | Chamber Pres: 90.49 | Throttle: 0.00 | Total Impulse: 876.80
MET: 00:00:15:292 | Thrust: 229.21 | Chamber Pres: 87.64 | Throttle: 0.00 | Total Impulse: 882.53
MET: 00:00:15:345 | Thrust: 15.21 | Chamber Pres: 84.45 | Throttle: 0.00 | Total Impulse: 882.91
MET: 00:00:15:410 | Thrust: 309.05 | Chamber Pres: 80.92 | Throttle: 0.00 | Total Impulse: 890.64
MET: 00:00:15:480 | Thrust: 434.87 | Chamber Pres: 77.07 | Throttle: 0.00 | Total Impulse: 901.51
MET: 00:00:15:540 | Thrust: 218.28 | Chamber Pres: 80.92 | Throttle: 0.00 | Total Impulse: 906.97
MET: 00:00:15:597 | Thrust: 93.76 | Chamber Pres: 84.45 | Throttle: 0.00 | Total Impulse: 909.31
MET: 00:00:15:660 | Thrust: 285.79 | Chamber Pres: 87.64 | Throttle: 0.00 | Total Impulse: 916.46
MET: 00:00:15:718 | Thrust: 260.63 | Chamber Pres: 90.49 | Throttle: 0.00 | Total Impulse: 922.97
MET: 00:00:15:777 | Thrust: 83.64 | Chamber Pres: 92.98 | Throttle: 0.00 | Total Impulse: 925.07
MET: 00:00:15:836 | Thrust: 93.19 | Chamber Pres: 95.11 | Throttle: 0.00 | Total Impulse: 927.39
MET: 00:00:15:896 | Thrust: 155.21 | Chamber Pres: 96.86 | Throttle: 0.00 | Total Impulse: 931.27
MET: 00:00:15:962 | Thrust: 99.36 | Chamber Pres: 98.23 | Throttle: 0.00 | Total Impulse: 933.76
MET: 00:00:16:016 | Thrust: 10.75 | Chamber Pres: 99.21 | Throttle: 0.00 | Total Impulse: 934.03
MET: 00:00:16:075 | Thrust: 25.95 | Chamber Pres: 99.80 | Throttle: 0.00 | Total Impulse: 934.68
MET: 00:00:16:131 | Thrust:  0.00 | Chamber Pres: 100.00 | Throttle: 0.00 | Total Impulse: 934.68
MET: 00:00:16:187 | Thrust: 27.39 | Chamber Pres: 99.80 | Throttle: 0.00 | Total Impulse: 935.36
MET: 00:00:16:246 | Thrust:  6.91 | Chamber Pres: 99.21 | Throttle: 0.00 | Total Impulse: 935.53
MET: 00:00:16:313 | Thrust: 95.99 | Chamber Pres: 98.23 | Throttle: 0.00 | Total Impulse: 937.93
MET: 00:00:16:373 | Thrust: 156.90 | Chamber Pres: 96.86 | Throttle: 0.00 | Total Impulse: 941.86
MET: 00:00:16:436 | Thrust: 101.63 | Chamber Pres: 95.11 | Throttle: 0.00 | Total Impulse: 944.40
MET: 00:00:16:496 | Thrust: 72.69 | Chamber Pres: 92.98 | Throttle: 0.00 | Total Impulse: 946.21
MET: 00:00:16:557 | Thrust: 255.39 | Chamber Pres: 90.49 | Throttle: 0.00 | Total Impulse: 952.60
MET: 00:00:16:619 | Thrust: 292.41 | Chamber Pres: 87.64 | Throttle: 0.00 | Total Impulse: 959.91
MET: 00:00:16:682 | Thrust: 110.43 | Chamber Pres: 84.45 | Throttle: 0.00 | Total Impulse: 962.67
MET: 00:00:16:744 | Thrust: 201.84 | Chamber Pres: 80.92 | Throttle: 0.00 | Total Impulse: 967.72
MET: 00:00:16:799 | Thrust: 431.13 | Chamber Pres: 77.07 | Throttle: 0.00 | Total Impulse: 978.49
MET: 00:00:16:862 | Thrust: 320.95 | Chamber Pres: 80.92 | Throttle: 0.00 | Total Impulse: 986.52
MET: 00:00:16:920 | Thrust: 32.56 | Chamber Pres: 84.45 | Throttle: 0.00 | Total Impulse: 987.33
MET: 00:00:16:986 | Thrust: 218.16 | Chamber Pres: 87.64 | Throttle: 0.00 | Total Impulse: 992.79
MET: 00:00:17:044 | Thrust: 279.94 | Chamber Pres: 90.49 | Throttle: 0.00 | Total Impulse: 999.78
MET: 00:00:17:101 | Thrust: 156.45 | Chamber Pres: 92.98 | Throttle: 0.00 | Total Impulse: 1003.70
MET: 00:00:17:158 | Thrust: 26.06 | Chamber Pres: 95.11 | Throttle: 0.00 | Total Impulse: 1004.35
MET: 00:00:17:215 | Thrust: 132.11 | Chamber Pres: 96.86 | Throttle: 0.00 | Total Impulse: 1007.65
MET: 00:00:17:282 | Thrust: 116.52 | Chamber Pres: 98.23 | Throttle: 0.00 | Total Impulse: 1010.56
MET: 00:00:17:342 | Thrust: 37.57 | Chamber Pres: 99.21 | Throttle: 0.00 | Total Impulse: 1011.50
MET: 00:00:17:402 | Thrust: 13.79 | Chamber Pres: 99.80 | Throttle: 0.00 | Total Impulse: 1011.85
MET: 00:00:17:458 | Thrust:  0.00 | Chamber Pres: 100.00 | Throttle: 0.00 | Total Impulse: 1011.85
MET: 00:00:17:515 | Thrust: 35.80 | Chamber Pres: 99.80 | Throttle: 0.00 | Total Impulse: 1012.74
MET: 00:00:17:576 | Thrust: 21.15 | Chamber Pres: 99.21 | Throttle: 0.00 | Total Impulse: 1013.27
MET: 00:00:17:638 | Thrust: 65.07 | Chamber Pres: 98.23 | Throttle: 0.00 | Total Impulse: 1014.90
MET: 00:00:17:696 | Thrust: 158.03 | Chamber Pres: 96.86 | Throttle: 0.00 | Total Impulse: 1018.85
MET: 00:00:17:754 | Thrust: 155.05 | Chamber Pres: 95.11 | Throttle: 0.00 | Total Impulse: 1022.72
MET: 00:00:17:810 | Thrust: 11.12 | Chamber Pres: 92.98 | Throttle: 0.00 | Total Impulse: 1023.00
MET: 00:00:17:865 | Thrust: 199.75 | Chamber Pres: 90.49 | Throttle: 0.00 | Total Impulse: 1028.00
MET: 00:00:17:925 | Thrust: 319.34 | Chamber Pres: 87.64 | Throttle: 0.00 | Total Impulse: 1035.98
MET: 00:00:17:981 | Thrust: 222.38 | Chamber Pres: 84.45 | Throttle: 0.00 | Total Impulse: 1041.54
MET: 00:00:18:044 | Thrust: 69.59 | Chamber Pres: 80.92 | Throttle: 0.00 | Total Impulse: 1043.28
MET: 00:00:18:100 | Thrust: 373.90 | Chamber Pres: 77.07 | Throttle: 0.00 | Total Impulse: 1052.63
MET: 00:00:18:157 | Thrust: 383.81 | Chamber Pres: 80.92 | Throttle: 0.00 | Total Impulse: 1062.22
MET: 00:00:18:215 | Thrust: 154.84 | Chamber Pres: 84.45 | Throttle: 0.00 | Total Impulse: 1066.09
MET: 00:00:18:290 | Thrust: 123.46 | Chamber Pres: 87.64 | Throttle: 0.00 | Total Impulse: 1069.18
MET: 00:00:18:350 | Thrust: 264.53 | Chamber Pres: 90.49 | Throttle: 0.00 | Total Impulse: 1075.79
MET: 00:00:18:407 | Thrust: 209.84 | Chamber Pres: 92.98 | Throttle: 0.00 | Total Impulse: 1081.04
MET: 00:00:18:462 | Thrust: 44.31 | Chamber Pres: 95.11 | Throttle: 0.00 | Total Impulse: 1082.15
MET: 00:00:18:520 | Thrust: 92.61 | Chamber Pres: 96.86 | Throttle: 0.00 | Total Impulse: 1084.46
MET: 00:00:18:577 | Thrust: 119.24 | Chamber Pres: 98.23 | Throttle: 0.00 | Total Impulse: 1087.44
MET: 00:00:18:634 | Thrust: 59.72 | Chamber Pres: 99.21 | Throttle: 0.00 | Total Impulse: 1088.94
MET: 00:00:18:693 | Thrust:  0.09 | Chamber Pres: 99.80 | Throttle: 0.00 | Total Impulse: 1088.94
MET: 00:00:18:749 | Thrust:  0.00 | Chamber Pres: 100.00 | Throttle: 0.00 | Total Impulse: 1088.94
MET: 00:00:18:803 | Thrust: 39.77 | Chamber Pres: 99.80 | Throttle: 0.00 | Total Impulse: 1089.93
MET: 00:00:18:860 | Thrust: 46.59 | Chamber Pres: 99.21 | Throttle: 0.00 | Total Impulse: 1091.10
MET: 00:00:18:918 | Thrust: 26.08 | Chamber Pres: 98.23 | Throttle: 0.00 | Total Impulse: 1091.75
MET: 00:00:18:974 | Thrust: 139.56 | Chamber Pres: 96.86 | Throttle: 0.00 | Total Impulse: 1095.24
MET: 00:00:19:033 | Thrust: 189.23 | Chamber Pres: 95.11 | Throttle: 0.00 | Total Impulse: 1099.97
MET: 00:00:19:091 | Thrust: 93.55 | Chamber Pres: 92.98 | Throttle: 0.00 | Total Impulse: 1102.31
MET: 00:00:19:149 | Thrust: 119.33 | Chamber Pres: 90.49 | Throttle: 0.00 | Total Impulse: 1105.29
MET: 00:00:19:211 | Thrust: 306.66 | Chamber Pres: 87.64 | Throttle: 0.00 | Total Impulse: 1112.96
MET: 00:00:19:275 | Thrust: 306.74 | Chamber Pres: 84.45 | Throttle: 0.00 | Total Impulse: 1120.63
MET: 00:00:19:333 | Thrust: 71.30 | Chamber Pres: 80.92 | Throttle: 0.00 | Total Impulse: 1122.41
MET: 00:00:19:397 | Thrust: 270.29 | Chamber Pres: 77.07 | Throttle: 0.00 | Total Impulse: 1129.16
MET: 00:00:19:454 | Thrust: 399.06 | Chamber Pres: 80.92 | Throttle: 0.00 | Total Impulse: 1139.14
MET: 00:00:19:509 | Thrust: 257.92 | Chamber Pres: 84.45 | Throttle: 0.00 | Total Impulse: 1145.59
MET: 00:00:19:566 | Thrust: 13.44 | Chamber Pres: 87.64 | Throttle: 0.00 | Total Impulse: 1145.93
MET: 00:00:19:624 | Thrust: 216.29 | Chamber Pres: 90.49 | Throttle: 0.00 | Total Impulse: 1151.33
MET: 00:00:19:680 | Thrust: 237.21 | Chamber Pres: 92.98 | Throttle: 0.00 | Total Impulse: 1157.26
MET: 00:00:19:735 | Thrust: 109.18 | Chamber Pres: 95.11 | Throttle: 0.00 | Total Impulse: 1159.99
MET: 00:00:19:795 | Thrust: 41.64 | Chamber Pres: 96.86 | Throttle: 0.00 | Total Impulse: 1161.03
MET: 00:00:19:851 | Thrust: 107.16 | Chamber Pres: 98.23 | Throttle: 0.00 | Total Impulse: 1163.71
MET: 00:00:19:908 | Thrust: 74.47 | Chamber Pres: 99.21 | Throttle: 0.00 | Total Impulse: 1165.57
MET: 00:00:19:964 | Thrust: 13.95 | Chamber Pres: 99.80 | Throttle: 0.00 | Total Impulse: 1165.92
MET: 00:00:20:023 | Thrust:  0.00 | Chamber Pres: 100.00 | Throttle: 0.00 | Total Impulse: 1165.92
MET: 00:00:20:095 | Thrust: 38.80 | Chamber Pres: 99.80 | Throttle: 0.00 | Total Impulse: 1166.89
MET: 00:00:20:150 | Thrust: 66.25 | Chamber Pres: 99.21 | Throttle: 0.00 | Total Impulse: 1168.55
MET: 00:00:20:206 | Thrust: 16.15 | Chamber Pres: 98.23 | Throttle: 0.00 | Total Impulse: 1168.95
MET: 00:00:20:273 | Thrust: 103.77 | Chamber Pres: 96.86 | Throttle: 0.00 | Total Impulse: 1171.55
MET: 00:00:20:329 | Thrust: 199.94 | Chamber Pres: 95.11 | Throttle: 0.00 | Total Impulse: 1176.55
MET: 00:00:20:385 | Thrust: 164.38 | Chamber Pres: 92.98 | Throttle: 0.00 | Total Impulse: 1180.66
MET: 00:00:20:448 | Thrust: 24.11 | Chamber Pres: 90.49 | Throttle: 0.00 | Total Impulse: 1181.26
MET: 00:00:20:507 | Thrust: 255.93 | Chamber Pres: 87.64 | Throttle: 0.00 | Total Impulse: 1187.66
MET: 00:00:20:565 | Thrust: 353.05 | Chamber Pres: 84.45 | Throttle: 0.00 | Total Impulse: 1196.48
MET: 00:00:20:625 | Thrust: 203.34 | Chamber Pres: 80.92 | Throttle: 0.00 | Total Impulse: 1201.57
MET: 00:00:20:687 | Thrust: 133.16 | Chamber Pres: 77.07 | Throttle: 0.00 | Total Impulse: 1204.89
MET: 00:00:20:743 | Thrust: 364.80 | Chamber Pres: 80.92 | Throttle: 0.00 | Total Impulse: 1214.01
MET: 00:00:20:800 | Thrust: 329.00 | Chamber Pres: 84.45 | Throttle: 0.00 | Total Impulse: 1222.24
MET: 00:00:20:858 | Thrust: 98.24 | Chamber Pres: 87.64 | Throttle: 0.00 | Total Impulse: 1224.70
MET: 00:00:20:916 | Thrust: 141.23 | Chamber Pres: 90.49 | Throttle: 0.00 | Total Impulse: 1228.23
MET: 00:00:20:972 | Thrust: 235.15 | Chamber Pres: 92.98 | Throttle: 0.00 | Total Impulse: 1234.10
MET: 00:00:21:032 | Thrust: 160.50 | Chamber Pres: 95.11 | Throttle: 0.00 | Total Impulse: 1238.12
MET: 00:00:21:086 | Thrust: 14.51 | Chamber Pres: 96.86 | Throttle: 0.00 | Total Impulse: 1238.48
MET: 00:00:21:147 | Thrust: 81.79 | Chamber Pres: 98.23 | Throttle: 0.00 | Total Impulse: 1240.52
MET: 00:00:21:204 | Thrust: 79.98 | Chamber Pres: 99.21 | Throttle: 0.00 | Total Impulse: 1242.52
MET: 00:00:21:266 | Thrust: 26.08 | Chamber Pres: 99.80 | Throttle: 0.00 | Total Impulse: 1243.18
MET: 00:00:21:326 | Thrust:  0.00 | Chamber Pres: 100.00 | Throttle: 0.00 | Total Impulse: 1243.18
MET: 00:00:21:387 | Thrust: 33.02 | Chamber Pres: 99.80 | Throttle: 0.00 | Total Impulse: 1244.00
MET: 00:00:21:448 | Thrust: 77.69 | Chamber Pres: 99.21 | Throttle: 0.00 | Total Impulse: 1245.94
MET: 00:00:21:508 | Thrust: 56.38 | Chamber Pres: 98.23 | Throttle: 0.00 | Total Impulse: 1247.35
MET: 00:00:21:583 | Thrust: 55.11 | Chamber Pres: 96.86 | Throttle: 0.00 | Total Impulse: 1248.73
MET: 00:00:21:664 | Thrust: 185.85 | Chamber Pres: 95.11 | Throttle: 0.00 | Total Impulse: 1253.38
MET: 00:00:21:725 | Thrust: 214.81 | Chamber Pres: 92.98 | Throttle: 0.00 | Total Impulse: 1258.75
MET: 00:00:21:784 | Thrust: 74.10 | Chamber Pres: 90.49 | Throttle: 0.00 | Total Impulse: 1260.60
MET: 00:00:21:840 | Thrust: 173.45 | Chamber Pres: 87.64 | Throttle: 0.00 | Total Impulse: 1264.94
MET: 00:00:21:898 | Thrust: 355.56 | Chamber Pres: 84.45 | Throttle: 0.00 | Total Impulse: 1273.83
MET: 00:00:21:955 | Thrust: 310.15 | Chamber Pres: 80.92 | Throttle: 0.00 | Total Impulse: 1281.58
MET: 00:00:22:013 | Thrust: 20.50 | Chamber Pres: 77.07 | Throttle: 0.00 | Total Impulse: 1282.09
MET: 00:00:22:069 | Thrust: 285.29 | Chamber Pres: 80.92 | Throttle: 0.00 | Total Impulse: 1289.22
MET: 00:00:22:126 | Thrust: 359.26 | Chamber Pres: 84.45 | Throttle: 0.00 | Total Impulse: 1298.21
MET: 00:00:22:184 | Thrust: 197.73 | Chamber Pres: 87.64 | Throttle: 0.00 | Total Impulse: 1303.15
MET: 00:00:22:244 | Thrust: 48.64 | Chamber Pres: 90.49 | Throttle: 0.00 | Total Impulse: 1304.37
MET: 00:00:22:302 | Thrust: 203.92 | Chamber Pres: 92.98 | Throttle: 0.00 | Total Impulse: 1309.46
MET: 00:00:22:361 | Thrust: 191.92 | Chamber Pres: 95.11 | Throttle: 0.00 | Total Impulse: 1314.26
MET: 00:00:22:421 | Thrust: 68.85 | Chamber Pres: 96.86 | Throttle: 0.00 | Total Impulse: 1315.98
MET: 00:00:22:474 | Thrust: 46.27 | Chamber Pres: 98.23 | Throttle: 0.00 | Total Impulse: 1317.14
MET: 00:00:22:535 | Thrust: 75.57 | Chamber Pres: 99.21 | Throttle: 0.00 | Total Impulse: 1319.03
MET: 00:00:22:592 | Thrust: 34.98 | Chamber Pres: 99.80 | Throttle: 0.00 | Total Impulse: 1319.90
MET: 00:00:22:650 | Thrust: -0.00 | Chamber Pres: 100.00 | Throttle: 0.00 | Total Impulse: 1319.90
MET: 00:00:22:706 | Thrust: 23.15 | Chamber Pres: 99.80 | Throttle: 0.00 | Total Impulse: 1320.48
MET: 00:00:22:763 | Thrust: 79.49 | Chamber Pres: 99.21 | Throttle: 0.00 | Total Impulse: 1322.47
MET: 00:00:22:820 | Thrust: 89.61 | Chamber Pres: 98.23 | Throttle: 0.00 | Total Impulse: 1324.71
MET: 00:00:22:881 | Thrust:  0.39 | Chamber Pres: 96.86 | Throttle: 0.00 | Total Impulse: 1324.72
MET: 00:00:22:935 | Thrust: 148.70 | Chamber Pres: 95.11 | Throttle: 0.00 | Total Impulse: 1328.44
MET: 00:00:22:993 | Thrust: 238.60 | Chamber Pres: 92.98 | Throttle: 0.00 | Total Impulse: 1334.40
MET: 00:00:23:049 | Thrust: 163.12 | Chamber Pres: 90.49 | Throttle: 0.00 | Total Impulse: 1338.48
MET: 00:00:23:109 | Thrust: 69.46 | Chamber Pres: 87.64 | Throttle: 0.00 | Total Impulse: 1340.22
MET: 00:00:23:165 | Thrust: 313.96 | Chamber Pres: 84.45 | Throttle: 0.00 | Total Impulse: 1348.06
MET: 00:00:23:225 | Thrust: 378.49 | Chamber Pres: 80.92 | Throttle: 0.00 | Total Impulse: 1357.53
MET: 00:00:23:287 | Thrust: 171.61 | Chamber Pres: 77.07 | Throttle: 0.00 | Total Impulse: 1361.82
MET: 00:00:23:343 | Thrust: 170.39 | Chamber Pres: 80.92 | Throttle: 0.00 | Total Impulse: 1366.08
MET: 00:00:23:402 | Thrust: 344.96 | Chamber Pres: 84.45 | Throttle: 0.00 | Total Impulse: 1374.70
MET: 00:00:23:460 | Thrust: 272.70 | Chamber Pres: 87.64 | Throttle: 0.00 | Total Impulse: 1381.52
MET: 00:00:23:517 | Thrust: 49.97 | Chamber Pres: 90.49 | Throttle: 0.00 | Total Impulse: 1382.77
MET: 00:00:23:574 | Thrust: 147.39 | Chamber Pres: 92.98 | Throttle: 0.00 | Total Impulse: 1386.45
MET: 00:00:23:632 | Thrust: 199.53 | Chamber Pres: 95.11 | Throttle: 0.00 | Total Impulse: 1391.44
MET: 00:00:23:692 | Thrust: 114.66 | Chamber Pres: 96.86 | Throttle: 0.00 | Total Impulse: 1394.31
MET: 00:00:23:755 | Thrust:  5.01 | Chamber Pres: 98.23 | Throttle: 0.00 | Total Impulse: 1394.43
MET: 00:00:23:815 | Thrust: 61.79 | Chamber Pres: 99.21 | Throttle: 0.00 | Total Impulse: 1395.98
MET: 00:00:23:874 | Thrust: 39.54 | Chamber Pres: 99.80 | Throttle: 0.00 | Total Impulse: 1396.97
MET: 00:00:23:935 | Thrust: -0.00 | Chamber Pres: 100.00 | Throttle: 0.00 | Total Impulse: 1396.97
MET: 00:00:23:992 | Thrust: 10.40 | Chamber Pres: 99.80 | Throttle: 0.00 | Total Impulse: 1397.23
MET: 00:00:24:052 | Thrust: 71.43 | Chamber Pres: 99.21 | Throttle: 0.00 | Total Impulse: 1399.01
MET: 00:00:24:109 | Thrust: 111.72 | Chamber Pres: 98.23 | Throttle: 0.00 | Total Impulse: 1401.80
MET: 00:00:24:169 | Thrust: 55.83 | Chamber Pres: 96.86 | Throttle: 0.00 | Total Impulse: 1403.20
MET: 00:00:24:230 | Thrust: 93.11 | Chamber Pres: 95.11 | Throttle: 0.00 | Total Impulse: 1405.53
MET: 00:00:24:291 | Thrust: 232.78 | Chamber Pres: 92.98 | Throttle: 0.00 | Total Impulse: 1411.35
MET: 00:00:24:349 | Thrust: 231.91 | Chamber Pres: 90.49 | Throttle: 0.00 | Total Impulse: 1417.15
MET: 00:00:24:404 | Thrust: 43.15 | Chamber Pres: 87.64 | Throttle: 0.00 | Total Impulse: 1418.22
MET: 00:00:24:462 | Thrust: 233.42 | Chamber Pres: 84.45 | Throttle: 0.00 | Total Impulse: 1424.06
MET: 00:00:24:517 | Thrust: 399.88 | Chamber Pres: 80.92 | Throttle: 0.00 | Total Impulse: 1434.06
MET: 00:00:24:571 | Thrust: 301.44 | Chamber Pres: 77.07 | Throttle: 0.00 | Total Impulse: 1441.59
MET: 00:00:24:632 | Thrust: 34.35 | Chamber Pres: 80.92 | Throttle: 0.00 | Total Impulse: 1442.45
MET: 00:00:24:690 | Thrust: 287.87 | Chamber Pres: 84.45 | Throttle: 0.00 | Total Impulse: 1449.65
MET: 00:00:24:747 | Thrust: 313.84 | Chamber Pres: 87.64 | Throttle: 0.00 | Total Impulse: 1457.49
MET: 00:00:24:803 | Thrust: 142.39 | Chamber Pres: 90.49 | Throttle: 0.00 | Total Impulse: 1461.05
MET: 00:00:24:865 | Thrust: 72.58 | Chamber Pres: 92.98 | Throttle: 0.00 | Total Impulse: 1462.87
MET: 00:00:24:921 | Thrust: 182.38 | Chamber Pres: 95.11 | Throttle: 0.00 | Total Impulse: 1467.43
MET: 00:00:24:980 | Thrust: 146.24 | Chamber Pres: 96.86 | Throttle: 0.00 | Total Impulse: 1471.08
