MET: 00:00:00:061 | Thrust: 119.98 | Chamber Pres: 98.23 | Throttle: 0.00 | Total Impulse: 3.00
MET: 00:00:51:112 | Thrust: 52.35 | Chamber Pres: 99.21 | Throttle: 0.00 | Total Impulse: 3002.63
MET: 00:00:51:169 | Thrust:  5.08 | Chamber Pres: 99.80 | Throttle: 0.00 | Total Impulse: 3002.75
MET: 00:00:51:231 | Thrust: -0.00 | Chamber Pres: 100.00 | Throttle: 0.00 | Total Impulse: 3002.75
MET: 00:00:51:295 | Thrust: 38.87 | Chamber Pres: 99.80 | Throttle: 0.00 | Total Impulse: 3003.73
MET: 00:00:51:360 | Thrust: 37.80 | Chamber Pres: 99.21 | Throttle: 0.00 | Total Impulse: 3004.67
MET: 00:00:51:423 | Thrust: 40.98 | Chamber Pres: 98.23 | Throttle: 0.00 | Total Impulse: 3005.70
MET: 00:00:51:484 | Thrust: 148.49 | Chamber Pres: 96.86 | Throttle: 0.00 | Total Impulse: 3009.41
MET: 00:00:51:543 | Thrust: 179.29 | Chamber Pres: 95.11 | Throttle: 0.00 | Total Impulse: 3013.89
MET: 00:00:51:599 | Thrust: 64.24 | Chamber Pres: 92.98 | Throttle: 0.00 | Total Impulse: 3015.50
MET: 00:00:51:664 | Thrust: 151.03 | Chamber Pres: 90.49 | Throttle: 0.00 | Total Impulse: 3019.27
MET: 00:00:51:727 | Thrust: 315.89 | Chamber Pres: 87.64 | Throttle: 0.00 | Total Impulse: 3027.17
MET: 00:00:51:796 | Thrust: 279.85 | Chamber Pres: 84.45 | Throttle: 0.00 | Total Impulse: 3034.17
MET: 00:00:51:857 | Thrust: 19.89 | Chamber Pres: 80.92 | Throttle: 0.00 | Total Impulse: 3034.66
MET: 00:00:51:912 | Thrust: 312.85 | Chamber Pres: 77.07 | Throttle: 0.00 | Total Impulse: 3042.48
MET: 00:00:51:967 | Thrust: 399.26 | Chamber Pres: 80.92 | Throttle: 0.00 | Total Impulse: 3052.47
MET: 00:00:52:032 | Thrust: 223.34 | Chamber Pres: 84.45 | Throttle: 0.00 | Total Impulse: 3058.05
MET: 00:00:52:097 | Thrust: 54.61 | Chamber Pres: 87.64 | Throttle: 0.00 | Total Impulse: 3059.41
MET: 00:00:52:161 | Thrust: 237.44 | Chamber Pres: 90.49 | Throttle: 0.00 | Total Impulse: 3065.35
MET: 00:00:52:218 | Thrust: 230.51 | Chamber Pres: 92.98 | Throttle: 0.00 | Total Impulse: 3071.11
MET: 00:00:52:275 | Thrust: 86.63 | Chamber Pres: 95.11 | Throttle: 0.00 | Total Impulse: 3073.28
MET: 00:00:52:339 | Thrust: 61.23 | Chamber Pres: 96.86 | Throttle: 0.00 | Total Impulse: 3074.81
MET: 00:00:52:393 | Thrust: 113.23 | Chamber Pres: 98.23 | Throttle: 0.00 | Total Impulse: 3077.64
MET: 00:00:52:448 | Thrust: 70.08 | Chamber Pres: 99.21 | Throttle: 0.00 | Total Impulse: 3079.39
MET: 00:00:52:504 | Thrust:  8.99 | Chamber Pres: 99.80 | Throttle: 0.00 | Total Impulse: 3079.62
MET: 00:00:52:557 | Thrust: -0.00 | Chamber Pres: 100.00 | Throttle: 0.00 | Total Impulse: 3079.62
MET: 00:00:52:615 | Thrust: 39.73 | Chamber Pres: 99.80 | Throttle: 0.00 | Total Impulse: 3080.61
MET: 00:00:52:673 | Thrust: 59.90 | Chamber Pres: 99.21 | Throttle: 0.00 | Total Impulse: 3082.11
MET: 00:00:52:739 | Thrust:  0.67 | Chamber Pres: 98.23 | Throttle: 0.00 | Total Impulse: 3082.12
MET: 00:00:52:802 | Thrust: 118.62 | Chamber Pres: 96.86 | Throttle: 0.00 | Total Impulse: 3085.09
MET: 00:00:52:861 | Thrust: 198.90 | Chamber Pres: 95.11 | Throttle: 0.00 | Total Impulse: 3090.06
MET: 00:00:52:925 | Thrust: 140.43 | Chamber Pres: 92.98 | Throttle: 0.00 | Total Impulse: 3093.57
MET: 00:00:52:981 | Thrust: 59.92 | Chamber Pres: 90.49 | Throttle: 0.00 | Total Impulse: 3095.07
MET: 00:00:53:042 | Thrust: 278.59 | Chamber Pres: 87.64 | Throttle: 0.00 | Total Impulse: 3102.04
MET: 00:00:53:103 | Thrust: 341.01 | Chamber Pres: 84.45 | Throttle: 0.00 | Total Impulse: 3110.56
MET: 00:00:53:166 | Thrust: 157.17 | Chamber Pres: 80.92 | Throttle: 0.00 | Total Impulse: 3114.49
MET: 00:00:53:223 | Thrust: 186.18 | Chamber Pres: 77.07 | Throttle: 0.00 | Total Impulse: 3119.14
MET: 00:00:53:285 | Thrust: 382.93 | Chamber Pres: 80.92 | Throttle: 0.00 | Total Impulse: 3128.72
MET: 00:00:53:343 | Thrust: 307.38 | Chamber Pres: 84.45 | Throttle: 0.00 | Total Impulse: 3136.40
MET: 00:00:53:407 | Thrust: 58.10 | Chamber Pres: 87.64 | Throttle: 0.00 | Total Impulse: 3137.85
MET: 00:00:53:472 | Thrust: 171.26 | Chamber Pres: 90.49 | Throttle: 0.00 | Total Impulse: 3142.14
MET: 00:00:53:535 | Thrust: 239.38 | Chamber Pres: 92.98 | Throttle: 0.00 | Total Impulse: 3148.12
MET: 00:00:53:598 | Thrust: 143.76 | Chamber Pres: 95.11 | Throttle: 0.00 | Total Impulse: 3151.71
MET: 00:00:53:664 | Thrust:  6.18 | Chamber Pres: 96.86 | Throttle: 0.00 | Total Impulse: 3151.87
MET: 00:00:53:724 | Thrust: 92.44 | Chamber Pres: 98.23 | Throttle: 0.00 | Total Impulse: 3154.18
MET: 00:00:53:787 | Thrust: 79.11 | Chamber Pres: 99.21 | Throttle: 0.00 | Total Impulse: 3156.16
MET: 00:00:53:848 | Thrust: 21.95 | Chamber Pres: 99.80 | Throttle: 0.00 | Total Impulse: 3156.71
MET: 00:00:53:912 | Thrust: -0.00 | Chamber Pres: 100.00 | Throttle: 0.00 | Total Impulse: 3156.71
MET: 00:00:53:968 | Thrust: 35.66 | Chamber Pres: 99.80 | Throttle: 0.00 | Total Impulse: 3157.60
MET: 00:00:54:025 | Thrust: 74.57 | Chamber Pres: 99.21 | Throttle: 0.00 | Total Impulse: 3159.46
MET: 00:00:54:081 | Thrust: 42.23 | Chamber Pres: 98.23 | Throttle: 0.00 | Total Impulse: 3160.52
MET: 00:00:54:145 | Thrust: 74.04 | Chamber Pres: 96.86 | Throttle: 0.00 | Total Impulse: 3162.37
MET: 00:00:54:208 | Thrust: 193.83 | Chamber Pres: 95.11 | Throttle: 0.00 | Total Impulse: 3167.21
MET: 00:00:54:272 | Thrust: 199.20 | Chamber Pres: 92.98 | Throttle: 0.00 | Total Impulse: 3172.19
MET: 00:00:54:338 | Thrust: 38.62 | Chamber Pres: 90.49 | Throttle: 0.00 | Total Impulse: 3173.16
MET: 00:00:54:398 | Thrust: 206.72 | Chamber Pres: 87.64 | Throttle: 0.00 | Total Impulse: 3178.33
MET: 00:00:54:454 | Thrust: 359.86 | Chamber Pres: 84.45 | Throttle: 0.00 | Total Impulse: 3187.32
MET: 00:00:54:510 | Thrust: 274.95 | Chamber Pres: 80.92 | Throttle: 0.00 | Total Impulse: 3194.20
MET: 00:00:54:575 | Thrust: 36.41 | Chamber Pres: 77.07 | Throttle: 0.00 | Total Impulse: 3195.11
MET: 00:00:54:638 | Thrust: 319.10 | Chamber Pres: 80.92 | Throttle: 0.00 | Total Impulse: 3203.09
MET: 00:00:54:703 | Thrust: 353.28 | Chamber Pres: 84.45 | Throttle: 0.00 | Total Impulse: 3211.92
MET: 00:00:54:763 | Thrust: 163.60 | Chamber Pres: 87.64 | Throttle: 0.00 | Total Impulse: 3216.01
MET: 00:00:54:819 | Thrust: 83.83 | Chamber Pres: 90.49 | Throttle: 0.00 | Total Impulse: 3218.10
MET: 00:00:54:879 | Thrust: 218.55 | Chamber Pres: 92.98 | Throttle: 0.00 | Total Impulse: 3223.57
MET: 00:00:54:935 | Thrust: 183.05 | Chamber Pres: 95.11 | Throttle: 0.00 | Total Impulse: 3228.14
MET: 00:00:54:991 | Thrust: 49.63 | Chamber Pres: 96.86 | Throttle: 0.00 | Total Impulse: 3229.38
MET: 00:00:55:049 | Thrust: 60.18 | Chamber Pres: 98.23 | Throttle: 0.00 | Total Impulse: 3230.89
MET: 00:00:55:108 | Thrust: 78.33 | Chamber Pres: 99.21 | Throttle: 0.00 | Total Impulse: 3232.85
MET: 00:00:55:167 | Thrust: 32.18 | Chamber Pres: 99.80 | Throttle: 0.00 | Total Impulse: 3233.65
MET: 00:00:55:223 | Thrust:  0.00 | Chamber Pres: 100.00 | Throttle: 0.00 | Total Impulse: 3233.65
MET: 00:00:55:278 | Thrust: 27.16 | Chamber Pres: 99.80 | Throttle: 0.00 | Total Impulse: 3234.33
MET: 00:00:55:342 | Thrust: 79.99 | Chamber Pres: 99.21 | Throttle: 0.00 | Total Impulse: 3236.33
MET: 00:00:55:400 | Thrust: 78.55 | Chamber Pres: 98.23 | Throttle: 0.00 | Total Impulse: 3238.29
MET: 00:00:55:464 | Thrust: 20.27 | Chamber Pres: 96.86 | Throttle: 0.00 | Total Impulse: 3238.80
MET: 00:00:55:525 | Thrust: 164.72 | Chamber Pres: 95.11 | Throttle: 0.00 | Total Impulse: 3242.92
MET: 00:00:55:583 | Thrust: 233.25 | Chamber Pres: 92.98 | Throttle: 0.00 | Total Impulse: 3248.75
MET: 00:00:55:647 | Thrust: 132.38 | Chamber Pres: 90.49 | Throttle: 0.00 | Total Impulse: 3252.06
MET: 00:00:55:707 | Thrust: 109.21 | Chamber Pres: 87.64 | Throttle: 0.00 | Total Impulse: 3254.79
MET: 00:00:55:773 | Thrust: 334.08 | Chamber Pres: 84.45 | Throttle: 0.00 | Total Impulse: 3263.14
MET: 00:00:55:836 | Thrust: 358.62 | Chamber Pres: 80.92 | Throttle: 0.00 | Total Impulse: 3272.11
MET: 00:00:55:901 | Thrust: 117.87 | Chamber Pres: 77.07 | Throttle: 0.00 | Total Impulse: 3275.05
MET: 00:00:55:959 | Thrust: 215.68 | Chamber Pres: 80.92 | Throttle: 0.00 | Total Impulse: 3280.45
MET: 00:00:56:020 | Thrust: 355.37 | Chamber Pres: 84.45 | Throttle: 0.00 | Total Impulse: 3289.33
MET: 00:00:56:081 | Thrust: 248.80 | Chamber Pres: 87.64 | Throttle: 0.00 | Total Impulse: 3295.55
MET: 00:00:56:145 | Thrust: 13.99 | Chamber Pres: 90.49 | Throttle: 0.00 | Total Impulse: 3295.90
MET: 00:00:56:207 | Thrust: 170.61 | Chamber Pres: 92.98 | Throttle: 0.00 | Total Impulse: 3300.17
MET: 00:00:56:261 | Thrust: 199.63 | Chamber Pres: 95.11 | Throttle: 0.00 | Total Impulse: 3305.16
MET: 00:00:56:321 | Thrust: 99.29 | Chamber Pres: 96.86 | Throttle: 0.00 | Total Impulse: 3307.64
MET: 00:00:56:381 | Thrust: 20.45 | Chamber Pres: 98.23 | Throttle: 0.00 | Total Impulse: 3308.15
MET: 00:00:56:446 | Thrust: 67.83 | Chamber Pres: 99.21 | Throttle: 0.00 | Total Impulse: 3309.85
MET: 00:00:56:514 | Thrust: 38.42 | Chamber Pres: 99.80 | Throttle: 0.00 | Total Impulse: 3310.81
MET: 00:00:56:572 | Thrust:  0.00 | Chamber Pres: 100.00 | Throttle: 0.00 | Total Impulse: 3310.81
MET: 00:00:56:627 | Thrust: 15.30 | Chamber Pres: 99.80 | Throttle: 0.00 | Total Impulse: 3311.19
MET: 00:00:56:685 | Thrust: 75.48 | Chamber Pres: 99.21 | Throttle: 0.00 | Total Impulse: 3313.08
MET: 00:00:56:743 | Thrust: 105.13 | Chamber Pres: 98.23 | Throttle: 0.00 | Total Impulse: 3315.70
MET: 00:00:56:809 | Thrust: 36.01 | Chamber Pres: 96.86 | Throttle: 0.00 | Total Impulse: 3316.60
MET: 00:00:56:868 | Thrust: 115.18 | Chamber Pres: 95.11 | Throttle: 0.00 | Total Impulse: 3319.48
MET: 00:00:56:924 | Thrust: 238.38 | Chamber Pres: 92.98 | Throttle: 0.00 | Total Impulse: 3325.44
MET: 00:00:56:984 | Thrust: 209.71 | Chamber Pres: 90.49 | Throttle: 0.00 | Total Impulse: 3330.69
MET: 00:00:57:038 | Thrust:  1.85 | Chamber Pres: 87.64 | Throttle: 0.00 | Total Impulse: 3330.73
MET: 00:00:57:094 | Thrust: 266.85 | Chamber Pres: 84.45 | Throttle: 0.00 | Total Impulse: 3337.40
MET: 00:00:57:151 | Thrust: 397.80 | Chamber Pres: 80.92 | Throttle: 0.00 | Total Impulse: 3347.35
MET: 00:00:57:216 | Thrust: 257.54 | Chamber Pres: 77.07 | Throttle: 0.00 | Total Impulse: 3353.79
MET: 00:00:57:273 | Thrust: 85.51 | Chamber Pres: 80.92 | Throttle: 0.00 | Total Impulse: 3355.93
MET: 00:00:57:330 | Thrust: 313.37 | Chamber Pres: 84.45 | Throttle: 0.00 | Total Impulse: 3363.76
MET: 00:00:57:391 | Thrust: 303.14 | Chamber Pres: 87.64 | Throttle: 0.00 | Total Impulse: 3371.34
MET: 00:00:57:454 | Thrust: 110.08 | Chamber Pres: 90.49 | Throttle: 0.00 | Total Impulse: 3374.09
MET: 00:00:57:516 | Thrust: 101.50 | Chamber Pres: 92.98 | Throttle: 0.00 | Total Impulse: 3376.63
MET: 00:00:57:580 | Thrust: 191.45 | Chamber Pres: 95.11 | Throttle: 0.00 | Total Impulse: 3381.41
MET: 00:00:57:647 | Thrust: 136.63 | Chamber Pres: 96.86 | Throttle: 0.00 | Total Impulse: 3384.83
MET: 00:00:57:711 | Thrust: 21.82 | Chamber Pres: 98.23 | Throttle: 0.00 | Total Impulse: 3385.38
MET: 00:00:57:767 | Thrust: 48.92 | Chamber Pres: 99.21 | Throttle: 0.00 | Total Impulse: 3386.60
MET: 00:00:57:822 | Thrust: 39.90 | Chamber Pres: 99.80 | Throttle: 0.00 | Total Impulse: 3387.60
MET: 00:00:57:886 | Thrust:  0.00 | Chamber Pres: 100.00 | Throttle: 0.00 | Total Impulse: 3387.60
MET: 00:00:57:951 | Thrust:  1.54 | Chamber Pres: 99.80 | Throttle: 0.00 | Total Impulse: 3387.63
MET: 00:00:58:014 | Thrust: 61.61 | Chamber Pres: 99.21 | Throttle: 0.00 | Total Impulse: 3389.17
MET: 00:00:58:074 | Thrust: 118.67 | Chamber Pres: 98.23 | Throttle: 0.00 | Total Impulse: 3392.14
MET: 00:00:58:130 | Thrust: 87.83 | Chamber Pres: 96.86 | Throttle: 0.00 | Total Impulse: 3394.34
MET: 00:00:58:193 | Thrust: 51.35 | Chamber Pres: 95.11 | Throttle: 0.00 | Total Impulse: 3395.62
MET: 00:00:58:255 | Thrust: 213.93 | Chamber Pres: 92.98 | Throttle: 0.00 | Total Impulse: 3400.97
MET: 00:00:58:316 | Thrust: 261.03 | Chamber Pres: 90.49 | Throttle: 0.00 | Total Impulse: 3407.49
MET: 00:00:58:381 | Thrust: 112.68 | Chamber Pres: 87.64 | Throttle: 0.00 | Total Impulse: 3410.31
MET: 00:00:58:442 | Thrust: 166.51 | Chamber Pres: 84.45 | Throttle: 0.00 | Total Impulse: 3414.47
MET: 00:00:58:503 | Thrust: 387.64 | Chamber Pres: 80.92 | Throttle: 0.00 | Total Impulse: 3424.16
MET: 00:00:58:561 | Thrust: 365.25 | Chamber Pres: 77.07 | Throttle: 0.00 | Total Impulse: 3433.30
MET: 00:00:58:622 | Thrust: 55.27 | Chamber Pres: 80.92 | Throttle: 0.00 | Total Impulse: 3434.68
MET: 00:00:58:687 | Thrust: 232.49 | Chamber Pres: 84.45 | Throttle: 0.00 | Total Impulse: 3440.49
MET: 00:00:58:753 | Thrust: 319.87 | Chamber Pres: 87.64 | Throttle: 0.00 | Total Impulse: 3448.49
MET: 00:00:58:816 | Thrust: 192.51 | Chamber Pres: 90.49 | Throttle: 0.00 | Total Impulse: 3453.30
MET: 00:00:58:873 | Thrust: 19.80 | Chamber Pres: 92.98 | Throttle: 0.00 | Total Impulse: 3453.79
MET: 00:00:58:929 | Thrust: 159.52 | Chamber Pres: 95.11 | Throttle: 0.00 | Total Impulse: 3457.78
MET: 00:00:58:988 | Thrust: 157.02 | Chamber Pres: 96.86 | Throttle: 0.00 | Total Impulse: 3461.71
MET: 00:00:59:048 | Thrust: 61.37 | Chamber Pres: 98.23 | Throttle: 0.00 | Total Impulse: 3463.24
MET: 00:00:59:111 | Thrust: 23.93 | Chamber Pres: 99.21 | Throttle: 0.00 | Total Impulse: 3463.84
MET: 00:00:59:166 | Thrust: 36.42 | Chamber Pres: 99.80 | Throttle: 0.00 | Total Impulse: 3464.75
MET: 00:00:59:230 | Thrust:  0.00 | Chamber Pres: 100.00 | Throttle: 0.00 | Total Impulse: 3464.75
MET: 00:00:59:290 | Thrust: 12.42 | Chamber Pres: 99.80 | Throttle: 0.00 | Total Impulse: 3465.06
MET: 00:00:59:346 | Thrust: 40.10 | Chamber Pres: 99.21 | Throttle: 0.00 | Total Impulse: 3466.06
MET: 00:00:59:402 | Thrust: 117.49 | Chamber Pres: 98.23 | Throttle: 0.00 | Total Impulse: 3469.00
MET: 00:00:59:457 | Thrust: 128.75 | Chamber Pres: 96.86 | Throttle: 0.00 | Total Impulse: 3472.22
MET: 00:00:59:519 | Thrust: 18.86 | Chamber Pres: 95.11 | Throttle: 0.00 | Total Impulse: 3472.69
MET: 00:00:59:573 | Thrust: 162.94 | Chamber Pres: 92.98 | Throttle: 0.00 | Total Impulse: 3476.77
MET: 00:00:59:630 | Thrust: 279.96 | Chamber Pres: 90.49 | Throttle: 0.00 | Total Impulse: 3483.76
MET: 00:00:59:685 | Thrust: 209.53 | Chamber Pres: 87.64 | Throttle: 0.00 | Total Impulse: 3489.00
MET: 00:00:59:743 | Thrust: 45.53 | Chamber Pres: 84.45 | Throttle: 0.00 | Total Impulse: 3490.14
MET: 00:00:59:797 | Thrust: 329.39 | Chamber Pres: 80.92 | Throttle: 0.00 | Total Impulse: 3498.38
MET: 00:00:59:854 | Thrust: 427.66 | Chamber Pres: 77.07 | Throttle: 0.00 | Total Impulse: 3509.07
MET: 00:00:59:913 | Thrust: 189.19 | Chamber Pres: 80.92 | Throttle: 0.00 | Total Impulse: 3513.80
MET: 00:00:59:972 | Thrust: 122.78 | Chamber Pres: 84.45 | Throttle: 0.00 | Total Impulse: 3516.87
MET: 00:01:00:033 | Thrust: 296.93 | Chamber Pres: 87.64 | Throttle: 0.00 | Total Impulse: 3524.29
MET: 00:01:00:095 | Thrust: 251.06 | Chamber Pres: 90.49 | Throttle: 0.00 | Total Impulse: 3530.57
MET: 00:01:00:153 | Thrust: 64.35 | Chamber Pres: 92.98 | Throttle: 0.00 | Total Impulse: 3532.17
MET: 00:01:00:210 | Thrust: 107.80 | Chamber Pres: 95.11 | Throttle: 0.00 | Total Impulse: 3534.87
MET: 00:01:00:274 | Thrust: 157.93 | Chamber Pres: 96.86 | Throttle: 0.00 | Total Impulse: 3538.82
MET: 00:01:00:339 | Thrust: 93.32 | Chamber Pres: 98.23 | Throttle: 0.00 | Total Impulse: 3541.15
MET: 00:01:00:402 | Thrust:  4.02 | Chamber Pres: 99.21 | Throttle: 0.00 | Total Impulse: 3541.25
MET: 00:01:00:465 | Thrust: 28.43 | Chamber Pres: 99.80 | Throttle: 0.00 | Total Impulse: 3541.96
MET: 00:01:00:526 | Thrust:  0.00 | Chamber Pres: 100.00 | Throttle: 0.00 | Total Impulse: 3541.96
MET: 00:01:00:590 | Thrust: 24.83 | Chamber Pres: 99.80 | Throttle: 0.00 | Total Impulse: 3542.58
MET: 00:01:00:648 | Thrust: 13.61 | Chamber Pres: 99.21 | Throttle: 0.00 | Total Impulse: 3542.92
MET: 00:01:00:703 | Thrust: 101.73 | Chamber Pres: 98.23 | Throttle: 0.00 | Total Impulse: 3545.47
MET: 00:01:00:765 | Thrust: 153.70 | Chamber Pres: 96.86 | Throttle: 0.00 | Total Impulse: 3549.31
MET: 00:01:00:826 | Thrust: 86.72 | Chamber Pres: 95.11 | Throttle: 0.00 | Total Impulse: 3551.48
MET: 00:01:00:882 | Thrust: 91.74 | Chamber Pres: 92.98 | Throttle: 0.00 | Total Impulse: 3553.77
MET: 00:01:00:936 | Thrust: 264.17 | Chamber Pres: 90.49 | Throttle: 0.00 | Total Impulse: 3560.37
MET: 00:01:00:992 | Thrust: 280.39 | Chamber Pres: 87.64 | Throttle: 0.00 | Total Impulse: 3567.38
MET: 00:01:01:049 | Thrust: 81.11 | Chamber Pres: 84.45 | Throttle: 0.00 | Total Impulse: 3569.41
MET: 00:01:01:110 | Thrust: 230.28 | Chamber Pres: 80.92 | Throttle: 0.00 | Total Impulse: 3575.17
MET: 00:01:01:167 | Thrust: 437.01 | Chamber Pres: 77.07 | Throttle: 0.00 | Total Impulse: 3586.09
MET: 00:01:01:226 | Thrust: 299.65 | Chamber Pres: 80.92 | Throttle: 0.00 | Total Impulse: 3593.59
MET: 00:01:01:284 | Thrust:  2.17 | Chamber Pres: 84.45 | Throttle: 0.00 | Total Impulse: 3593.64
MET: 00:01:01:349 | Thrust: 237.15 | Chamber Pres: 87.64 | Throttle: 0.00 | Total Impulse: 3599.57
MET: 00:01:01:409 | Thrust: 278.47 | Chamber Pres: 90.49 | Throttle: 0.00 | Total Impulse: 3606.53
MET: 00:01:01:471 | Thrust: 140.52 | Chamber Pres: 92.98 | Throttle: 0.00 | Total Impulse: 3610.04
MET: 00:01:01:533 | Thrust: 42.71 | Chamber Pres: 95.11 | Throttle: 0.00 | Total Impulse: 3611.11
MET: 00:01:01:598 | Thrust: 139.26 | Chamber Pres: 96.86 | Throttle: 0.00 | Total Impulse: 3614.59
MET: 00:01:01:652 | Thrust: 113.69 | Chamber Pres: 98.23 | Throttle: 0.00 | Total Impulse: 3617.43
MET: 00:01:01:707 | Thrust: 31.47 | Chamber Pres: 99.21 | Throttle: 0.00 | Total Impulse: 3618.22
MET: 00:01:01:762 | Thrust: 16.91 | Chamber Pres: 99.80 | Throttle: 0.00 | Total Impulse: 3618.64
MET: 00:01:01:818 | Thrust:  0.00 | Chamber Pres: 100.00 | Throttle: 0.00 | Total Impulse: 3618.64
MET: 00:01:01:873 | Thrust: 34.16 | Chamber Pres: 99.80 | Throttle: 0.00 | Total Impulse: 3619.50
MET: 00:01:01:936 | Thrust: 14.56 | Chamber Pres: 99.21 | Throttle: 0.00 | Total Impulse: 3619.86
MET: 00:01:01:998 | Thrust: 73.35 | Chamber Pres: 98.23 | Throttle: 0.00 | Total Impulse: 3621.70
MET: 00:01:02:062 | Thrust: 159.58 | Chamber Pres: 96.86 | Throttle: 0.00 | Total Impulse: 3625.69
MET: 00:01:02:124 | Thrust: 143.82 | Chamber Pres: 95.11 | Throttle: 0.00 | Total Impulse: 3629.28
MET: 00:01:02:182 | Thrust:  9.16 | Chamber Pres: 92.98 | Throttle: 0.00 | Total Impulse: 3629.51
MET: 00:01:02:239 | Thrust: 215.61 | Chamber Pres: 90.49 | Throttle: 0.00 | Total Impulse: 3634.90
MET: 00:01:02:303 | Thrust: 316.46 | Chamber Pres: 87.64 | Throttle: 0.00 | Total Impulse: 3642.81
MET: 00:01:02:366 | Thrust: 197.68 | Chamber Pres: 84.45 | Throttle: 0.00 | Total Impulse: 3647.75
MET: 00:01:02:430 | Thrust: 102.60 | Chamber Pres: 80.92 | Throttle: 0.00 | Total Impulse: 3650.32
MET: 00:01:02:489 | Thrust: 392.15 | Chamber Pres: 77.07 | Throttle: 0.00 | Total Impulse: 3660.12
MET: 00:01:02:551 | Thrust: 372.93 | Chamber Pres: 80.92 | Throttle: 0.00 | Total Impulse: 3669.45
MET: 00:01:02:609 | Thrust: 126.85 | Chamber Pres: 84.45 | Throttle: 0.00 | Total Impulse: 3672.62
MET: 00:01:02:671 | Thrust: 147.94 | Chamber Pres: 87.64 | Throttle: 0.00 | Total Impulse: 3676.32
MET: 00:01:02:735 | Thrust: 271.33 | Chamber Pres: 90.49 | Throttle: 0.00 | Total Impulse: 3683.10
MET: 00:01:02:800 | Thrust: 199.26 | Chamber Pres: 92.98 | Throttle: 0.00 | Total Impulse: 3688.08
MET: 00:01:02:855 | Thrust: 27.68 | Chamber Pres: 95.11 | Throttle: 0.00 | Total Impulse: 3688.77
MET: 00:01:02:912 | Thrust: 103.30 | Chamber Pres: 96.86 | Throttle: 0.00 | Total Impulse: 3691.35
MET: 00:01:02:974 | Thrust: 119.95 | Chamber Pres: 98.23 | Throttle: 0.00 | Total Impulse: 3694.35
MET: 00:01:03:037 | Thrust: 55.02 | Chamber Pres: 99.21 | Throttle: 0.00 | Total Impulse: 3695.73
MET: 00:01:03:093 | Thrust:  3.29 | Chamber Pres: 99.80 | Throttle: 0.00 | Total Impulse: 3695.81
MET: 00:01:03:160 | Thrust:  0.00 | Chamber Pres: 100.00 | Throttle: 0.00 | Total Impulse: 3695.81
MET: 00:01:03:223 | Thrust: 39.26 | Chamber Pres: 99.80 | Throttle: 0.00 | Total Impulse: 3696.79
MET: 00:01:03:280 | Thrust: 40.93 | Chamber Pres: 99.21 | Throttle: 0.00 | Total Impulse: 3697.82
MET: 00:01:03:344 | Thrust: 35.87 | Chamber Pres: 98.23 | Throttle: 0.00 | Total Impulse: 3698.71
MET: 00:01:03:406 | Thrust: 145.67 | Chamber Pres: 96.86 | Throttle: 0.00 | Total Impulse: 3702.35
MET: 00:01:03:472 | Thrust: 183.09 | Chamber Pres: 95.11 | Throttle: 0.00 | Total Impulse: 3706.93
MET: 00:01:03:530 | Thrust: 74.56 | Chamber Pres: 92.98 | Throttle: 0.00 | Total Impulse: 3708.80
MET: 00:01:03:594 | Thrust: 140.29 | Chamber Pres: 90.49 | Throttle: 0.00 | Total Impulse: 3712.30
MET: 00:01:03:654 | Thrust: 313.28 | Chamber Pres: 87.64 | Throttle: 0.00 | Total Impulse: 3720.14
MET: 00:01:03:713 | Thrust: 289.73 | Chamber Pres: 84.45 | Throttle: 0.00 | Total Impulse: 3727.38
MET: 00:01:03:780 | Thrust: 37.81 | Chamber Pres: 80.92 | Throttle: 0.00 | Total Impulse: 3728.32
MET: 00:01:03:842 | Thrust: 298.64 | Chamber Pres: 77.07 | Throttle: 0.00 | Total Impulse: 3735.79
MET: 00:01:03:911 | Thrust: 399.95 | Chamber Pres: 80.92 | Throttle: 0.00 | Total Impulse: 3745.79
MET: 00:01:03:969 | Thrust: 235.79 | Chamber Pres: 84.45 | Throttle: 0.00 | Total Impulse: 3751.68
MET: 00:01:04:022 | Thrust: 40.39 | Chamber Pres: 87.64 | Throttle: 0.00 | Total Impulse: 3752.69
MET: 00:01:04:079 | Thrust: 230.53 | Chamber Pres: 90.49 | Throttle: 0.00 | Total Impulse: 3758.46
MET: 00:01:04:142 | Thrust: 233.28 | Chamber Pres: 92.98 | Throttle: 0.00 | Total Impulse: 3764.29
MET: 00:01:04:208 | Thrust: 94.64 | Chamber Pres: 95.11 | Throttle: 0.00 | Total Impulse: 3766.65
MET: 00:01:04:273 | Thrust: 54.53 | Chamber Pres: 96.86 | Throttle: 0.00 | Total Impulse: 3768.02
MET: 00:01:04:338 | Thrust: 111.34 | Chamber Pres: 98.23 | Throttle: 0.00 | Total Impulse: 3770.80
MET: 00:01:04:391 | Thrust: 71.74 | Chamber Pres: 99.21 | Throttle: 0.00 | Total Impulse: 3772.59
MET: 00:01:04:449 | Thrust: 10.73 | Chamber Pres: 99.80 | Throttle: 0.00 | Total Impulse: 3772.86
MET: 00:01:04:510 | Thrust:  0.00 | Chamber Pres: 100.00 | Throttle: 0.00 | Total Impulse: 3772.86
MET: 00:01:04:574 | Thrust: 39.48 | Chamber Pres: 99.80 | Throttle: 0.00 | Total Impulse: 3773.85
